Student_ID,Video_ID,Subject,Chapter,Video_Length,Watch_Time,Percentage_Completed,Number_of_Replays,Completion_Status
STU0985,VID7873,Biology,Cell,70,55,78.57,5,Partially Completed
STU0985,VID7874,Chemistry,Chemical Bonding,56,46,82.14,5,Partially Completed
STU0985,VID7875,Chemistry,Atoms,89,28,31.46,4,Not Completed
STU0985,VID7876,Mathematics,Calculus,82,42,51.22,1,Partially Completed
STU0985,VID7877,Physics,Motion,56,46,82.14,2,Partially Completed
STU0985,VID7878,Biology,Plant Physiology,27,26,96.3,1,Completed
STU0985,VID7879,Mathematics,Calculus,82,57,69.51,0,Partially Completed
STU0985,VID7880,Mathematics,Algebra,52,15,28.85,2,Not Completed
STU0986,VID7881,Mathematics,Trigonometry,42,29,69.05,3,Partially Completed
STU0986,VID7882,Mathematics,Trigonometry,35,28,80.0,4,Partially Completed
STU0986,VID7883,Mathematics,Calculus,65,62,95.38,2,Completed
STU0986,VID7884,Chemistry,Organic Chemistry,53,49,92.45,1,Completed
STU0986,VID7885,Chemistry,Acids and Bases,81,66,81.48,2,Partially Completed
STU0986,VID7886,Chemistry,Acids and Bases,24,12,50.0,4,Partially Completed
STU0986,VID7887,Mathematics,Probability,64,32,50.0,1,Partially Completed
STU0986,VID7888,Chemistry,Acids and Bases,40,38,95.0,2,Completed
STU0987,VID7889,Physics,Laws of Motion,79,53,67.09,1,Partially Completed
STU0987,VID7890,Mathematics,Calculus,41,28,68.29,5,Partially Completed
STU0987,VID7891,Chemistry,Organic Chemistry,20,20,100.0,1,Completed
STU0987,VID7892,Mathematics,Trigonometry,79,73,92.41,2,Completed
STU0987,VID7893,Chemistry,Chemical Bonding,52,15,28.85,5,Not Completed
STU0987,VID7894,Physics,Electricity,66,47,71.21,3,Partially Completed
STU0987,VID7895,Biology,Plant Physiology,76,42,55.26,4,Partially Completed
STU0987,VID7896,Physics,Laws of Motion,73,60,82.19,5,Partially Completed
STU0988,VID7897,Biology,Plant Physiology,48,18,37.5,1,Not Completed
STU0988,VID7898,Mathematics,Trigonometry,84,49,58.33,5,Partially Completed
STU0988,VID7899,Physics,Work and Energy,42,22,52.38,1,Partially Completed
STU0988,VID7900,Mathematics,Trigonometry,59,18,30.51,5,Not Completed
STU0988,VID7901,Physics,Work and Energy,78,26,33.33,2,Not Completed
STU0988,VID7902,Physics,Electricity,28,18,64.29,1,Partially Completed
STU0988,VID7903,Chemistry,Acids and Bases,37,15,40.54,4,Not Completed
STU0988,VID7904,Chemistry,Acids and Bases,21,14,66.67,4,Partially Completed
STU0989,VID7905,Physics,Work and Energy,88,22,25.0,0,Not Completed
STU0989,VID7906,Mathematics,Algebra,80,78,97.5,1,Completed
STU0989,VID7907,Mathematics,Algebra,69,69,100.0,4,Completed
STU0989,VID7908,Mathematics,Calculus,81,28,34.57,4,Not Completed
STU0989,VID7909,Biology,Human Body,42,24,57.14,3,Partially Completed
STU0989,VID7910,Mathematics,Algebra,41,11,26.83,3,Not Completed
STU0989,VID7911,Chemistry,Atoms,34,21,61.76,5,Partially Completed
STU0989,VID7912,Physics,Work and Energy,24,16,66.67,1,Partially Completed
STU0990,VID7913,Physics,Work and Energy,70,39,55.71,1,Partially Completed
STU0990,VID7914,Biology,Human Body,81,70,86.42,2,Partially Completed
STU0990,VID7915,Physics,Electricity,21,10,47.62,2,Not Completed
STU0990,VID7916,Biology,Human Body,32,22,68.75,3,Partially Completed
STU0990,VID7917,Physics,Motion,44,28,63.64,2,Partially Completed
STU0990,VID7918,Chemistry,Chemical Bonding,59,39,66.1,5,Partially Completed
STU0990,VID7919,Mathematics,Probability,73,25,34.25,3,Not Completed
STU0990,VID7920,Biology,Human Body,62,32,51.61,4,Partially Completed
STU0991,VID7921,Mathematics,Trigonometry,89,36,40.45,5,Not Completed
STU0991,VID7922,Physics,Laws of Motion,32,18,56.25,1,Partially Completed
STU0991,VID7923,Physics,Work and Energy,88,69,78.41,1,Partially Completed
STU0991,VID7924,Mathematics,Trigonometry,80,11,13.75,1,Not Completed
STU0991,VID7925,Biology,Genetics,76,74,97.37,2,Completed
STU0991,VID7926,Mathematics,Probability,44,29,65.91,0,Partially Completed
STU0991,VID7927,Biology,Plant Physiology,76,42,55.26,0,Partially Completed
STU0991,VID7928,Biology,Plant Physiology,63,37,58.73,0,Partially Completed
STU0992,VID7929,Physics,Work and Energy,83,69,83.13,0,Partially Completed
STU0992,VID7930,Biology,Genetics,83,43,51.81,0,Partially Completed
STU0992,VID7931,Mathematics,Trigonometry,75,66,88.0,4,Partially Completed
STU0992,VID7932,Mathematics,Probability,39,34,87.18,0,Partially Completed
STU0992,VID7933,Chemistry,Atoms,46,11,23.91,3,Not Completed
STU0992,VID7934,Mathematics,Trigonometry,69,57,82.61,4,Partially Completed
STU0992,VID7935,Chemistry,Atoms,68,26,38.24,5,Not Completed
STU0992,VID7936,Biology,Genetics,33,19,57.58,2,Partially Completed
STU0993,VID7937,Chemistry,Acids and Bases,34,34,100.0,3,Completed
STU0993,VID7938,Biology,Cell,65,60,92.31,4,Completed
STU0993,VID7939,Chemistry,Chemical Bonding,37,33,89.19,1,Partially Completed
STU0993,VID7940,Biology,Plant Physiology,29,21,72.41,3,Partially Completed
STU0993,VID7941,Biology,Human Body,23,14,60.87,1,Partially Completed
STU0993,VID7942,Chemistry,Atoms,63,26,41.27,3,Not Completed
STU0993,VID7943,Physics,Work and Energy,57,10,17.54,1,Not Completed
STU0993,VID7944,Chemistry,Acids and Bases,51,40,78.43,1,Partially Completed
STU0994,VID7945,Chemistry,Acids and Bases,29,29,100.0,1,Completed
STU0994,VID7946,Physics,Motion,42,16,38.1,3,Not Completed
STU0994,VID7947,Mathematics,Calculus,43,37,86.05,4,Partially Completed
STU0994,VID7948,Physics,Electricity,77,25,32.47,3,Not Completed
STU0994,VID7949,Physics,Laws of Motion,66,54,81.82,0,Partially Completed
STU0994,VID7950,Mathematics,Algebra,49,11,22.45,2,Not Completed
STU0994,VID7951,Physics,Work and Energy,33,28,84.85,3,Partially Completed
STU0994,VID7952,Mathematics,Probability,87,13,14.94,2,Not Completed
STU0995,VID7953,Chemistry,Acids and Bases,73,67,91.78,4,Completed
STU0995,VID7954,Biology,Genetics,68,13,19.12,5,Not Completed
STU0995,VID7955,Mathematics,Probability,35,33,94.29,3,Completed
STU0995,VID7956,Biology,Cell,36,35,97.22,0,Completed
STU0995,VID7957,Biology,Plant Physiology,22,17,77.27,5,Partially Completed
STU0995,VID7958,Physics,Electricity,35,35,100.0,1,Completed
STU0995,VID7959,Mathematics,Trigonometry,30,11,36.67,5,Not Completed
STU0995,VID7960,Mathematics,Algebra,72,23,31.94,3,Not Completed
STU0996,VID7961,Physics,Electricity,49,26,53.06,4,Partially Completed
STU0996,VID7962,Chemistry,Atoms,62,43,69.35,5,Partially Completed
STU0996,VID7963,Physics,Electricity,59,14,23.73,5,Not Completed
STU0996,VID7964,Biology,Genetics,77,71,92.21,0,Completed
STU0996,VID7965,Mathematics,Algebra,44,43,97.73,1,Completed
STU0996,VID7966,Physics,Motion,81,59,72.84,2,Partially Completed
STU0996,VID7967,Biology,Plant Physiology,32,12,37.5,3,Not Completed
STU0996,VID7968,Mathematics,Trigonometry,52,37,71.15,0,Partially Completed
STU0997,VID7969,Mathematics,Trigonometry,58,42,72.41,4,Partially Completed
STU0997,VID7970,Mathematics,Algebra,83,13,15.66,0,Not Completed
STU0997,VID7971,Mathematics,Algebra,53,43,81.13,5,Partially Completed
STU0997,VID7972,Physics,Electricity,62,31,50.0,4,Partially Completed
STU0997,VID7973,Physics,Laws of Motion,27,16,59.26,2,Partially Completed
STU0997,VID7974,Chemistry,Acids and Bases,87,13,14.94,3,Not Completed
STU0997,VID7975,Mathematics,Algebra,68,27,39.71,4,Not Completed
STU0997,VID7976,Mathematics,Trigonometry,27,20,74.07,1,Partially Completed
STU0998,VID7977,Chemistry,Chemical Bonding,57,35,61.4,4,Partially Completed
STU0998,VID7978,Biology,Genetics,37,20,54.05,3,Partially Completed
STU0998,VID7979,Biology,Human Body,64,23,35.94,5,Not Completed
STU0998,VID7980,Physics,Motion,84,60,71.43,0,Partially Completed
STU0998,VID7981,Chemistry,Chemical Bonding,82,48,58.54,4,Partially Completed
STU0998,VID7982,Biology,Cell,26,12,46.15,4,Not Completed
STU0998,VID7983,Biology,Cell,33,28,84.85,3,Partially Completed
STU0998,VID7984,Physics,Work and Energy,75,22,29.33,0,Not Completed
STU0999,VID7985,Mathematics,Calculus,51,34,66.67,2,Partially Completed
STU0999,VID7986,Mathematics,Trigonometry,21,17,80.95,5,Partially Completed
STU0999,VID7987,Chemistry,Organic Chemistry,86,25,29.07,2,Not Completed
STU0999,VID7988,Physics,Motion,78,37,47.44,1,Not Completed
STU0999,VID7989,Biology,Cell,58,24,41.38,0,Not Completed
STU0999,VID7990,Physics,Work and Energy,59,13,22.03,0,Not Completed
STU0999,VID7991,Biology,Cell,47,16,34.04,0,Not Completed
STU0999,VID7992,Physics,Work and Energy,54,45,83.33,1,Partially Completed
STU1000,VID7993,Mathematics,Algebra,69,59,85.51,0,Partially Completed
STU1000,VID7994,Chemistry,Chemical Bonding,27,16,59.26,1,Partially Completed
STU1000,VID7995,Mathematics,Algebra,45,29,64.44,1,Partially Completed
STU1000,VID7996,Physics,Motion,81,42,51.85,0,Partially Completed
STU1000,VID7997,Chemistry,Acids and Bases,36,26,72.22,1,Partially Completed
STU1000,VID7998,Biology,Cell,52,18,34.62,0,Not Completed
STU1000,VID7999,Mathematics,Probability,36,29,80.56,4,Partially Completed
STU1000,VID8000,Chemistry,Chemical Bonding,23,16,69.57,3,Partially Completed
STU1001,VID8001,Mathematics,Algebra,50,26,52.0,1,Partially Completed
STU1001,VID8002,Mathematics,Calculus,21,14,66.67,2,Partially Completed
STU1001,VID8003,Mathematics,Algebra,64,63,98.44,5,Completed
STU1001,VID8004,Chemistry,Organic Chemistry,67,56,83.58,0,Partially Completed
STU1001,VID8005,Biology,Cell,70,56,80.0,0,Partially Completed
STU1001,VID8006,Mathematics,Algebra,68,19,27.94,2,Not Completed
STU1001,VID8007,Mathematics,Probability,66,34,51.52,4,Partially Completed
STU1001,VID8008,Physics,Motion,62,57,91.94,2,Completed
STU1002,VID8009,Physics,Laws of Motion,58,47,81.03,4,Partially Completed
STU1002,VID8010,Biology,Cell,79,52,65.82,0,Partially Completed
STU1002,VID8011,Biology,Human Body,40,21,52.5,2,Partially Completed
STU1002,VID8012,Chemistry,Atoms,65,24,36.92,1,Not Completed
STU1002,VID8013,Physics,Motion,89,39,43.82,4,Not Completed
STU1002,VID8014,Biology,Genetics,52,22,42.31,3,Not Completed
STU1002,VID8015,Physics,Motion,42,42,100.0,3,Completed
STU1002,VID8016,Physics,Work and Energy,59,33,55.93,2,Partially Completed
STU1003,VID8017,Chemistry,Atoms,21,18,85.71,4,Partially Completed
STU1003,VID8018,Mathematics,Probability,68,54,79.41,5,Partially Completed
STU1003,VID8019,Mathematics,Calculus,59,46,77.97,4,Partially Completed
STU1003,VID8020,Mathematics,Probability,35,10,28.57,3,Not Completed
STU1003,VID8021,Biology,Cell,25,23,92.0,3,Completed
STU1003,VID8022,Biology,Genetics,75,64,85.33,1,Partially Completed
STU1003,VID8023,Physics,Work and Energy,70,34,48.57,4,Not Completed
STU1003,VID8024,Mathematics,Algebra,71,48,67.61,3,Partially Completed
STU1004,VID8025,Mathematics,Calculus,40,25,62.5,1,Partially Completed
STU1004,VID8026,Chemistry,Chemical Bonding,68,59,86.76,2,Partially Completed
STU1004,VID8027,Mathematics,Probability,89,10,11.24,5,Not Completed
STU1004,VID8028,Biology,Plant Physiology,74,35,47.3,5,Not Completed
STU1004,VID8029,Physics,Motion,21,10,47.62,3,Not Completed
STU1004,VID8030,Physics,Motion,36,20,55.56,3,Partially Completed
STU1004,VID8031,Biology,Genetics,20,17,85.0,4,Partially Completed
STU1004,VID8032,Biology,Plant Physiology,62,55,88.71,2,Partially Completed
STU1005,VID8033,Mathematics,Algebra,90,38,42.22,2,Not Completed
STU1005,VID8034,Mathematics,Calculus,44,36,81.82,5,Partially Completed
STU1005,VID8035,Physics,Work and Energy,60,14,23.33,1,Not Completed
STU1005,VID8036,Mathematics,Algebra,70,18,25.71,4,Not Completed
STU1005,VID8037,Physics,Work and Energy,51,28,54.9,1,Partially Completed
STU1005,VID8038,Biology,Human Body,30,25,83.33,5,Partially Completed
STU1005,VID8039,Mathematics,Trigonometry,36,27,75.0,3,Partially Completed
STU1005,VID8040,Biology,Cell,29,17,58.62,5,Partially Completed
STU1006,VID8041,Biology,Cell,63,12,19.05,4,Not Completed
STU1006,VID8042,Physics,Electricity,21,20,95.24,0,Completed
STU1006,VID8043,Physics,Motion,62,12,19.35,5,Not Completed
STU1006,VID8044,Chemistry,Chemical Bonding,75,42,56.0,1,Partially Completed
STU1006,VID8045,Physics,Laws of Motion,44,21,47.73,2,Not Completed
STU1006,VID8046,Mathematics,Probability,78,12,15.38,2,Not Completed
STU1006,VID8047,Physics,Motion,57,52,91.23,4,Completed
STU1006,VID8048,Mathematics,Calculus,87,87,100.0,2,Completed
STU1007,VID8049,Biology,Human Body,42,35,83.33,2,Partially Completed
STU1007,VID8050,Chemistry,Chemical Bonding,49,13,26.53,1,Not Completed
STU1007,VID8051,Biology,Genetics,31,30,96.77,2,Completed
STU1007,VID8052,Physics,Work and Energy,32,25,78.12,3,Partially Completed
STU1007,VID8053,Mathematics,Probability,49,16,32.65,1,Not Completed
STU1007,VID8054,Mathematics,Trigonometry,86,32,37.21,4,Not Completed
STU1007,VID8055,Chemistry,Atoms,56,24,42.86,5,Not Completed
STU1007,VID8056,Chemistry,Chemical Bonding,73,38,52.05,2,Partially Completed
STU1008,VID8057,Biology,Genetics,58,46,79.31,5,Partially Completed
STU1008,VID8058,Chemistry,Chemical Bonding,48,29,60.42,2,Partially Completed
STU1008,VID8059,Biology,Human Body,22,11,50.0,0,Partially Completed
STU1008,VID8060,Biology,Plant Physiology,50,45,90.0,4,Completed
STU1008,VID8061,Physics,Laws of Motion,76,19,25.0,5,Not Completed
STU1008,VID8062,Physics,Electricity,77,44,57.14,5,Partially Completed
STU1008,VID8063,Physics,Electricity,59,43,72.88,4,Partially Completed
STU1008,VID8064,Biology,Plant Physiology,24,10,41.67,0,Not Completed
STU1009,VID8065,Mathematics,Probability,72,16,22.22,1,Not Completed
STU1009,VID8066,Chemistry,Organic Chemistry,68,49,72.06,4,Partially Completed
STU1009,VID8067,Biology,Human Body,72,72,100.0,4,Completed
STU1009,VID8068,Physics,Motion,42,34,80.95,5,Partially Completed
STU1009,VID8069,Mathematics,Trigonometry,52,25,48.08,5,Not Completed
STU1009,VID8070,Mathematics,Calculus,73,43,58.9,3,Partially Completed
STU1009,VID8071,Physics,Electricity,38,26,68.42,2,Partially Completed
STU1009,VID8072,Physics,Work and Energy,26,13,50.0,2,Partially Completed
STU1010,VID8073,Biology,Genetics,74,31,41.89,1,Not Completed
STU1010,VID8074,Physics,Electricity,48,39,81.25,2,Partially Completed
STU1010,VID8075,Physics,Motion,86,48,55.81,0,Partially Completed
STU1010,VID8076,Mathematics,Calculus,89,89,100.0,2,Completed
STU1010,VID8077,Physics,Electricity,49,32,65.31,1,Partially Completed
STU1010,VID8078,Chemistry,Atoms,63,28,44.44,3,Not Completed
STU1010,VID8079,Biology,Plant Physiology,89,29,32.58,5,Not Completed
STU1010,VID8080,Chemistry,Acids and Bases,77,36,46.75,1,Not Completed
STU1011,VID8081,Biology,Genetics,49,28,57.14,1,Partially Completed
STU1011,VID8082,Mathematics,Calculus,82,28,34.15,2,Not Completed
STU1011,VID8083,Biology,Genetics,24,22,91.67,0,Completed
STU1011,VID8084,Chemistry,Atoms,20,18,90.0,2,Completed
STU1011,VID8085,Biology,Genetics,87,14,16.09,4,Not Completed
STU1011,VID8086,Mathematics,Probability,46,27,58.7,0,Partially Completed
STU1011,VID8087,Biology,Human Body,54,29,53.7,2,Partially Completed
STU1011,VID8088,Physics,Motion,41,33,80.49,2,Partially Completed
STU1012,VID8089,Physics,Motion,72,56,77.78,4,Partially Completed
STU1012,VID8090,Physics,Motion,56,39,69.64,3,Partially Completed
STU1012,VID8091,Biology,Plant Physiology,35,21,60.0,1,Partially Completed
STU1012,VID8092,Mathematics,Calculus,52,19,36.54,5,Not Completed
STU1012,VID8093,Mathematics,Probability,23,22,95.65,0,Completed
STU1012,VID8094,Mathematics,Trigonometry,50,40,80.0,5,Partially Completed
STU1012,VID8095,Chemistry,Atoms,33,24,72.73,3,Partially Completed
STU1012,VID8096,Chemistry,Chemical Bonding,34,28,82.35,0,Partially Completed
STU1013,VID8097,Mathematics,Probability,21,16,76.19,2,Partially Completed
STU1013,VID8098,Chemistry,Organic Chemistry,63,50,79.37,3,Partially Completed
STU1013,VID8099,Biology,Cell,46,28,60.87,4,Partially Completed
STU1013,VID8100,Physics,Electricity,22,14,63.64,3,Partially Completed
STU1013,VID8101,Mathematics,Probability,28,22,78.57,3,Partially Completed
STU1013,VID8102,Biology,Cell,78,78,100.0,3,Completed
STU1013,VID8103,Biology,Plant Physiology,78,42,53.85,3,Partially Completed
STU1013,VID8104,Biology,Cell,80,65,81.25,5,Partially Completed
STU1014,VID8105,Mathematics,Probability,44,35,79.55,1,Partially Completed
STU1014,VID8106,Biology,Genetics,51,22,43.14,1,Not Completed
STU1014,VID8107,Mathematics,Trigonometry,29,27,93.1,0,Completed
STU1014,VID8108,Physics,Work and Energy,57,56,98.25,4,Completed
STU1014,VID8109,Biology,Plant Physiology,67,47,70.15,0,Partially Completed
STU1014,VID8110,Physics,Motion,85,48,56.47,0,Partially Completed
STU1014,VID8111,Physics,Work and Energy,36,24,66.67,2,Partially Completed
STU1014,VID8112,Physics,Laws of Motion,89,73,82.02,0,Partially Completed
STU1015,VID8113,Mathematics,Calculus,67,50,74.63,5,Partially Completed
STU1015,VID8114,Biology,Plant Physiology,66,20,30.3,2,Not Completed
STU1015,VID8115,Physics,Work and Energy,62,45,72.58,0,Partially Completed
STU1015,VID8116,Mathematics,Calculus,62,14,22.58,5,Not Completed
STU1015,VID8117,Physics,Motion,79,27,34.18,0,Not Completed
STU1015,VID8118,Chemistry,Atoms,61,25,40.98,4,Not Completed
STU1015,VID8119,Physics,Laws of Motion,77,22,28.57,0,Not Completed
STU1015,VID8120,Chemistry,Acids and Bases,21,19,90.48,3,Completed
STU1016,VID8121,Chemistry,Organic Chemistry,71,48,67.61,1,Partially Completed
STU1016,VID8122,Physics,Laws of Motion,35,35,100.0,0,Completed
STU1016,VID8123,Chemistry,Acids and Bases,88,29,32.95,0,Not Completed
STU1016,VID8124,Physics,Motion,63,53,84.13,2,Partially Completed
STU1016,VID8125,Mathematics,Probability,68,47,69.12,1,Partially Completed
STU1016,VID8126,Biology,Cell,57,19,33.33,3,Not Completed
STU1016,VID8127,Biology,Cell,49,32,65.31,1,Partially Completed
STU1016,VID8128,Biology,Genetics,73,21,28.77,4,Not Completed
STU1017,VID8129,Biology,Cell,49,30,61.22,3,Partially Completed
STU1017,VID8130,Physics,Motion,57,54,94.74,2,Completed
STU1017,VID8131,Mathematics,Calculus,72,42,58.33,5,Partially Completed
STU1017,VID8132,Chemistry,Chemical Bonding,68,68,100.0,4,Completed
STU1017,VID8133,Chemistry,Acids and Bases,60,32,53.33,2,Partially Completed
STU1017,VID8134,Mathematics,Calculus,51,33,64.71,1,Partially Completed
STU1017,VID8135,Biology,Genetics,78,73,93.59,1,Completed
STU1017,VID8136,Chemistry,Atoms,69,28,40.58,4,Not Completed
STU1018,VID8137,Physics,Work and Energy,85,34,40.0,5,Not Completed
STU1018,VID8138,Biology,Genetics,24,10,41.67,2,Not Completed
STU1018,VID8139,Chemistry,Organic Chemistry,52,51,98.08,4,Completed
STU1018,VID8140,Mathematics,Calculus,73,16,21.92,1,Not Completed
STU1018,VID8141,Biology,Genetics,76,31,40.79,2,Not Completed
STU1018,VID8142,Chemistry,Acids and Bases,89,76,85.39,0,Partially Completed
STU1018,VID8143,Biology,Cell,27,26,96.3,0,Completed
STU1018,VID8144,Biology,Plant Physiology,52,42,80.77,5,Partially Completed
STU1019,VID8145,Biology,Cell,32,21,65.62,3,Partially Completed
STU1019,VID8146,Chemistry,Organic Chemistry,67,42,62.69,3,Partially Completed
STU1019,VID8147,Mathematics,Trigonometry,20,14,70.0,4,Partially Completed
STU1019,VID8148,Biology,Plant Physiology,55,51,92.73,0,Completed
STU1019,VID8149,Chemistry,Atoms,31,12,38.71,1,Not Completed
STU1019,VID8150,Physics,Work and Energy,33,27,81.82,5,Partially Completed
STU1019,VID8151,Mathematics,Trigonometry,29,18,62.07,0,Partially Completed
STU1019,VID8152,Physics,Laws of Motion,41,35,85.37,4,Partially Completed
STU1020,VID8153,Biology,Cell,69,64,92.75,2,Completed
STU1020,VID8154,Mathematics,Algebra,49,31,63.27,2,Partially Completed
STU1020,VID8155,Mathematics,Trigonometry,27,18,66.67,2,Partially Completed
STU1020,VID8156,Biology,Genetics,30,25,83.33,3,Partially Completed
STU1020,VID8157,Biology,Plant Physiology,24,12,50.0,4,Partially Completed
STU1020,VID8158,Biology,Plant Physiology,70,24,34.29,5,Not Completed
STU1020,VID8159,Biology,Genetics,79,29,36.71,3,Not Completed
STU1020,VID8160,Mathematics,Calculus,78,76,97.44,5,Completed
STU1021,VID8161,Chemistry,Chemical Bonding,37,25,67.57,3,Partially Completed
STU1021,VID8162,Biology,Human Body,21,11,52.38,4,Partially Completed
STU1021,VID8163,Physics,Motion,41,10,24.39,1,Not Completed
