Student_ID,Lecture_ID,Subject,Chapter,Faculty,Lecture_Date,Attendance_Percentage
STU0841,LEC8403,Biology,Plant Physiology,Dr. Meena,2026-07-17,99
STU0841,LEC8404,Mathematics,Trigonometry,Dr. Ravi,2026-05-11,57
STU0841,LEC8405,Chemistry,Acids and Bases,Dr. Ravi,2026-05-21,83
STU0841,LEC8406,Chemistry,Organic Chemistry,Dr. Priya,2026-02-13,53
STU0841,LEC8407,Biology,Human Body,Dr. Ravi,2026-06-17,82
STU0841,LEC8408,Mathematics,Calculus,Dr. Ravi,2026-04-12,54
STU0841,LEC8409,Chemistry,Organic Chemistry,Dr. Kumar,2026-07-24,87
STU0841,LEC8410,Chemistry,Atoms,Dr. Priya,2026-07-18,64
STU0842,LEC8411,Physics,Work and Energy,Dr. Meena,2026-05-21,73
STU0842,LEC8412,Biology,Human Body,Dr. Meena,2026-05-25,95
STU0842,LEC8413,Physics,Electricity,Dr. Meena,2026-03-28,72
STU0842,LEC8414,Biology,Cell,Dr. Priya,2026-04-01,51
STU0842,LEC8415,Mathematics,Calculus,Dr. Kumar,2026-03-06,69
STU0842,LEC8416,Chemistry,Organic Chemistry,Dr. Arun,2026-02-26,91
STU0842,LEC8417,Physics,Electricity,Dr. Arun,2026-04-12,72
STU0842,LEC8418,Physics,Electricity,Dr. Priya,2026-04-17,96
STU0842,LEC8419,Mathematics,Trigonometry,Dr. Priya,2026-04-06,99
STU0842,LEC8420,Chemistry,Chemical Bonding,Dr. Kumar,2026-04-18,80
STU0843,LEC8421,Chemistry,Acids and Bases,Dr. Ravi,2026-04-26,81
STU0843,LEC8422,Biology,Human Body,Dr. Kumar,2026-07-13,61
STU0843,LEC8423,Biology,Cell,Dr. Priya,2026-06-29,92
STU0843,LEC8424,Mathematics,Calculus,Dr. Meena,2026-02-17,66
STU0843,LEC8425,Mathematics,Probability,Dr. Kumar,2026-02-27,82
STU0843,LEC8426,Physics,Work and Energy,Dr. Ravi,2026-05-05,62
STU0843,LEC8427,Chemistry,Acids and Bases,Dr. Kumar,2026-03-28,83
STU0843,LEC8428,Chemistry,Acids and Bases,Dr. Arun,2026-06-15,90
STU0843,LEC8429,Mathematics,Trigonometry,Dr. Meena,2026-06-10,82
STU0843,LEC8430,Mathematics,Algebra,Dr. Ravi,2026-03-21,61
STU0844,LEC8431,Physics,Electricity,Dr. Ravi,2026-04-26,74
STU0844,LEC8432,Mathematics,Probability,Dr. Ravi,2026-02-05,62
STU0844,LEC8433,Chemistry,Acids and Bases,Dr. Ravi,2026-02-03,76
STU0844,LEC8434,Chemistry,Organic Chemistry,Dr. Meena,2026-06-06,94
STU0844,LEC8435,Chemistry,Chemical Bonding,Dr. Priya,2026-02-11,76
STU0844,LEC8436,Chemistry,Atoms,Dr. Priya,2026-04-27,80
STU0844,LEC8437,Mathematics,Trigonometry,Dr. Arun,2026-05-30,57
STU0844,LEC8438,Chemistry,Acids and Bases,Dr. Arun,2026-06-03,90
STU0844,LEC8439,Biology,Cell,Dr. Priya,2026-05-19,100
STU0844,LEC8440,Chemistry,Atoms,Dr. Kumar,2026-06-04,79
STU0845,LEC8441,Biology,Cell,Dr. Kumar,2026-05-30,76
STU0845,LEC8442,Chemistry,Acids and Bases,Dr. Arun,2026-05-04,51
STU0845,LEC8443,Chemistry,Organic Chemistry,Dr. Ravi,2026-04-03,68
STU0845,LEC8444,Mathematics,Probability,Dr. Priya,2026-04-12,99
STU0845,LEC8445,Mathematics,Trigonometry,Dr. Arun,2026-01-31,56
STU0845,LEC8446,Mathematics,Trigonometry,Dr. Ravi,2026-06-22,54
STU0845,LEC8447,Physics,Laws of Motion,Dr. Priya,2026-04-02,65
STU0845,LEC8448,Physics,Electricity,Dr. Meena,2026-02-12,79
STU0845,LEC8449,Physics,Electricity,Dr. Meena,2026-03-10,90
STU0845,LEC8450,Biology,Human Body,Dr. Meena,2026-02-05,80
STU0846,LEC8451,Chemistry,Atoms,Dr. Kumar,2026-03-19,55
STU0846,LEC8452,Physics,Work and Energy,Dr. Kumar,2026-05-21,85
STU0846,LEC8453,Chemistry,Acids and Bases,Dr. Priya,2026-06-05,97
STU0846,LEC8454,Biology,Genetics,Dr. Meena,2026-05-13,51
STU0846,LEC8455,Physics,Electricity,Dr. Meena,2026-06-28,95
STU0846,LEC8456,Biology,Human Body,Dr. Priya,2026-04-03,62
STU0846,LEC8457,Mathematics,Trigonometry,Dr. Priya,2026-03-05,70
STU0846,LEC8458,Chemistry,Chemical Bonding,Dr. Ravi,2026-02-10,58
STU0846,LEC8459,Chemistry,Acids and Bases,Dr. Priya,2026-03-09,73
STU0846,LEC8460,Biology,Plant Physiology,Dr. Meena,2026-06-02,99
STU0847,LEC8461,Chemistry,Organic Chemistry,Dr. Meena,2026-05-18,66
STU0847,LEC8462,Mathematics,Probability,Dr. Arun,2026-07-14,53
STU0847,LEC8463,Chemistry,Atoms,Dr. Ravi,2026-06-25,83
STU0847,LEC8464,Mathematics,Trigonometry,Dr. Kumar,2026-03-10,56
STU0847,LEC8465,Mathematics,Calculus,Dr. Meena,2026-04-28,52
STU0847,LEC8466,Chemistry,Organic Chemistry,Dr. Priya,2026-03-16,83
STU0847,LEC8467,Chemistry,Organic Chemistry,Dr. Ravi,2026-07-19,81
STU0847,LEC8468,Mathematics,Trigonometry,Dr. Kumar,2026-06-17,98
STU0847,LEC8469,Mathematics,Probability,Dr. Arun,2026-05-12,94
STU0847,LEC8470,Chemistry,Acids and Bases,Dr. Ravi,2026-07-22,100
STU0848,LEC8471,Mathematics,Probability,Dr. Meena,2026-02-06,53
STU0848,LEC8472,Biology,Genetics,Dr. Ravi,2026-02-16,61
STU0848,LEC8473,Mathematics,Trigonometry,Dr. Priya,2026-05-04,91
STU0848,LEC8474,Physics,Laws of Motion,Dr. Arun,2026-04-13,69
STU0848,LEC8475,Biology,Cell,Dr. Meena,2026-04-02,95
STU0848,LEC8476,Biology,Human Body,Dr. Meena,2026-05-04,97
STU0848,LEC8477,Biology,Plant Physiology,Dr. Ravi,2026-06-12,92
STU0848,LEC8478,Physics,Electricity,Dr. Priya,2026-04-09,95
STU0848,LEC8479,Biology,Cell,Dr. Priya,2026-06-05,86
STU0848,LEC8480,Mathematics,Calculus,Dr. Arun,2026-02-02,100
STU0849,LEC8481,Chemistry,Atoms,Dr. Kumar,2026-01-28,95
STU0849,LEC8482,Mathematics,Probability,Dr. Priya,2026-07-20,64
STU0849,LEC8483,Mathematics,Algebra,Dr. Kumar,2026-01-29,89
STU0849,LEC8484,Mathematics,Probability,Dr. Priya,2026-02-26,81
STU0849,LEC8485,Biology,Plant Physiology,Dr. Priya,2026-05-18,75
STU0849,LEC8486,Chemistry,Organic Chemistry,Dr. Arun,2026-03-19,68
STU0849,LEC8487,Biology,Plant Physiology,Dr. Ravi,2026-06-28,55
STU0849,LEC8488,Biology,Genetics,Dr. Priya,2026-04-20,51
STU0849,LEC8489,Physics,Motion,Dr. Kumar,2026-03-29,100
STU0849,LEC8490,Physics,Motion,Dr. Arun,2026-02-24,61
STU0850,LEC8491,Biology,Plant Physiology,Dr. Ravi,2026-07-13,53
STU0850,LEC8492,Biology,Genetics,Dr. Arun,2026-05-04,55
STU0850,LEC8493,Mathematics,Probability,Dr. Arun,2026-06-30,87
STU0850,LEC8494,Mathematics,Algebra,Dr. Arun,2026-03-02,87
STU0850,LEC8495,Physics,Electricity,Dr. Meena,2026-01-27,56
STU0850,LEC8496,Physics,Motion,Dr. Kumar,2026-04-14,95
STU0850,LEC8497,Mathematics,Calculus,Dr. Ravi,2026-06-29,94
STU0850,LEC8498,Biology,Genetics,Dr. Arun,2026-01-23,60
STU0850,LEC8499,Chemistry,Organic Chemistry,Dr. Arun,2026-06-12,96
STU0850,LEC8500,Biology,Plant Physiology,Dr. Arun,2026-04-02,95
STU0851,LEC8501,Chemistry,Acids and Bases,Dr. Ravi,2026-04-29,62
STU0851,LEC8502,Physics,Work and Energy,Dr. Kumar,2026-01-23,79
STU0851,LEC8503,Physics,Electricity,Dr. Priya,2026-02-17,97
STU0851,LEC8504,Mathematics,Algebra,Dr. Priya,2026-05-14,91
STU0851,LEC8505,Chemistry,Acids and Bases,Dr. Priya,2026-04-29,98
STU0851,LEC8506,Chemistry,Acids and Bases,Dr. Priya,2026-04-10,77
STU0851,LEC8507,Biology,Human Body,Dr. Meena,2026-06-21,93
STU0851,LEC8508,Biology,Plant Physiology,Dr. Meena,2026-02-19,63
STU0851,LEC8509,Mathematics,Trigonometry,Dr. Meena,2026-03-11,99
STU0851,LEC8510,Mathematics,Probability,Dr. Arun,2026-04-08,53
STU0852,LEC8511,Chemistry,Atoms,Dr. Kumar,2026-02-20,69
STU0852,LEC8512,Biology,Cell,Dr. Arun,2026-04-21,50
STU0852,LEC8513,Biology,Plant Physiology,Dr. Kumar,2026-04-18,90
STU0852,LEC8514,Chemistry,Atoms,Dr. Meena,2026-02-14,55
STU0852,LEC8515,Physics,Electricity,Dr. Arun,2026-03-19,75
STU0852,LEC8516,Biology,Plant Physiology,Dr. Ravi,2026-04-13,98
STU0852,LEC8517,Biology,Human Body,Dr. Meena,2026-04-10,59
STU0852,LEC8518,Physics,Electricity,Dr. Kumar,2026-03-27,98
STU0852,LEC8519,Chemistry,Acids and Bases,Dr. Priya,2026-06-24,73
STU0852,LEC8520,Biology,Plant Physiology,Dr. Ravi,2026-02-07,92
STU0853,LEC8521,Chemistry,Atoms,Dr. Priya,2026-02-10,59
STU0853,LEC8522,Mathematics,Trigonometry,Dr. Meena,2026-06-23,86
STU0853,LEC8523,Mathematics,Trigonometry,Dr. Arun,2026-04-21,70
STU0853,LEC8524,Biology,Plant Physiology,Dr. Meena,2026-06-06,63
STU0853,LEC8525,Mathematics,Algebra,Dr. Meena,2026-05-18,85
STU0853,LEC8526,Physics,Motion,Dr. Meena,2026-05-10,61
STU0853,LEC8527,Chemistry,Acids and Bases,Dr. Meena,2026-02-21,74
STU0853,LEC8528,Mathematics,Probability,Dr. Kumar,2026-04-03,61
STU0853,LEC8529,Biology,Cell,Dr. Arun,2026-04-27,89
STU0853,LEC8530,Chemistry,Organic Chemistry,Dr. Priya,2026-05-04,56
STU0854,LEC8531,Biology,Genetics,Dr. Meena,2026-05-18,71
STU0854,LEC8532,Biology,Human Body,Dr. Arun,2026-03-22,64
STU0854,LEC8533,Physics,Work and Energy,Dr. Kumar,2026-05-30,90
STU0854,LEC8534,Mathematics,Probability,Dr. Meena,2026-04-08,63
STU0854,LEC8535,Physics,Motion,Dr. Meena,2026-05-06,62
STU0854,LEC8536,Biology,Genetics,Dr. Kumar,2026-03-06,100
STU0854,LEC8537,Physics,Work and Energy,Dr. Kumar,2026-06-02,74
STU0854,LEC8538,Mathematics,Algebra,Dr. Meena,2026-02-19,82
STU0854,LEC8539,Biology,Cell,Dr. Arun,2026-06-20,82
STU0854,LEC8540,Physics,Motion,Dr. Priya,2026-05-07,97
STU0855,LEC8541,Mathematics,Trigonometry,Dr. Meena,2026-04-12,97
STU0855,LEC8542,Chemistry,Organic Chemistry,Dr. Arun,2026-06-18,60
STU0855,LEC8543,Biology,Genetics,Dr. Ravi,2026-04-01,70
STU0855,LEC8544,Biology,Plant Physiology,Dr. Meena,2026-05-14,80
STU0855,LEC8545,Physics,Work and Energy,Dr. Arun,2026-06-01,69
STU0855,LEC8546,Physics,Electricity,Dr. Kumar,2026-02-23,61
STU0855,LEC8547,Biology,Cell,Dr. Arun,2026-02-26,68
STU0855,LEC8548,Chemistry,Organic Chemistry,Dr. Kumar,2026-04-01,53
STU0855,LEC8549,Chemistry,Chemical Bonding,Dr. Priya,2026-06-12,99
STU0855,LEC8550,Physics,Laws of Motion,Dr. Priya,2026-04-30,75
STU0856,LEC8551,Chemistry,Organic Chemistry,Dr. Arun,2026-05-01,76
STU0856,LEC8552,Physics,Laws of Motion,Dr. Kumar,2026-03-10,65
STU0856,LEC8553,Biology,Human Body,Dr. Kumar,2026-05-23,73
STU0856,LEC8554,Biology,Plant Physiology,Dr. Kumar,2026-06-16,94
STU0856,LEC8555,Chemistry,Atoms,Dr. Ravi,2026-06-26,67
STU0856,LEC8556,Chemistry,Acids and Bases,Dr. Kumar,2026-06-09,96
STU0856,LEC8557,Mathematics,Probability,Dr. Kumar,2026-05-28,80
STU0856,LEC8558,Biology,Human Body,Dr. Arun,2026-04-14,85
STU0856,LEC8559,Chemistry,Chemical Bonding,Dr. Priya,2026-04-30,94
STU0856,LEC8560,Mathematics,Calculus,Dr. Priya,2026-02-04,94
STU0857,LEC8561,Mathematics,Probability,Dr. Kumar,2026-07-15,77
STU0857,LEC8562,Chemistry,Atoms,Dr. Priya,2026-07-10,99
STU0857,LEC8563,Chemistry,Chemical Bonding,Dr. Ravi,2026-06-18,64
STU0857,LEC8564,Chemistry,Acids and Bases,Dr. Priya,2026-02-13,84
STU0857,LEC8565,Biology,Plant Physiology,Dr. Kumar,2026-05-23,73
STU0857,LEC8566,Chemistry,Acids and Bases,Dr. Ravi,2026-04-29,91
STU0857,LEC8567,Biology,Human Body,Dr. Meena,2026-01-30,60
STU0857,LEC8568,Biology,Human Body,Dr. Meena,2026-03-23,67
STU0857,LEC8569,Biology,Human Body,Dr. Arun,2026-07-12,70
STU0857,LEC8570,Physics,Electricity,Dr. Priya,2026-05-25,83
STU0858,LEC8571,Chemistry,Atoms,Dr. Kumar,2026-04-18,57
STU0858,LEC8572,Mathematics,Algebra,Dr. Ravi,2026-07-13,84
STU0858,LEC8573,Physics,Electricity,Dr. Arun,2026-07-14,75
STU0858,LEC8574,Mathematics,Calculus,Dr. Kumar,2026-06-02,97
STU0858,LEC8575,Mathematics,Algebra,Dr. Kumar,2026-02-24,70
STU0858,LEC8576,Physics,Motion,Dr. Kumar,2026-06-02,85
STU0858,LEC8577,Biology,Plant Physiology,Dr. Ravi,2026-05-04,81
STU0858,LEC8578,Mathematics,Calculus,Dr. Meena,2026-05-05,77
STU0858,LEC8579,Physics,Laws of Motion,Dr. Meena,2026-07-05,84
STU0858,LEC8580,Biology,Plant Physiology,Dr. Priya,2026-05-07,74
STU0859,LEC8581,Mathematics,Probability,Dr. Arun,2026-04-17,65
STU0859,LEC8582,Chemistry,Chemical Bonding,Dr. Arun,2026-05-16,78
STU0859,LEC8583,Biology,Human Body,Dr. Ravi,2026-06-21,76
STU0859,LEC8584,Chemistry,Chemical Bonding,Dr. Meena,2026-04-04,86
STU0859,LEC8585,Chemistry,Chemical Bonding,Dr. Meena,2026-05-20,60
STU0859,LEC8586,Physics,Motion,Dr. Arun,2026-06-18,50
STU0859,LEC8587,Chemistry,Chemical Bonding,Dr. Meena,2026-03-23,68
STU0859,LEC8588,Chemistry,Organic Chemistry,Dr. Priya,2026-02-17,68
STU0859,LEC8589,Mathematics,Algebra,Dr. Arun,2026-06-26,60
STU0859,LEC8590,Physics,Work and Energy,Dr. Kumar,2026-02-23,70
STU0860,LEC8591,Physics,Work and Energy,Dr. Meena,2026-02-16,58
STU0860,LEC8592,Biology,Cell,Dr. Ravi,2026-07-22,80
STU0860,LEC8593,Biology,Genetics,Dr. Ravi,2026-03-02,54
STU0860,LEC8594,Mathematics,Calculus,Dr. Ravi,2026-03-07,81
STU0860,LEC8595,Biology,Genetics,Dr. Meena,2026-07-09,74
STU0860,LEC8596,Physics,Work and Energy,Dr. Ravi,2026-05-12,57
STU0860,LEC8597,Physics,Electricity,Dr. Arun,2026-05-24,81
STU0860,LEC8598,Chemistry,Organic Chemistry,Dr. Meena,2026-05-10,73
STU0860,LEC8599,Chemistry,Organic Chemistry,Dr. Ravi,2026-05-08,83
STU0860,LEC8600,Mathematics,Probability,Dr. Arun,2026-07-16,82
STU0861,LEC8601,Mathematics,Calculus,Dr. Meena,2026-07-20,57
STU0861,LEC8602,Chemistry,Atoms,Dr. Ravi,2026-02-15,84
STU0861,LEC8603,Mathematics,Calculus,Dr. Arun,2026-03-19,100
STU0861,LEC8604,Biology,Cell,Dr. Meena,2026-02-14,65
STU0861,LEC8605,Mathematics,Trigonometry,Dr. Arun,2026-07-19,80
STU0861,LEC8606,Mathematics,Probability,Dr. Meena,2026-05-13,80
STU0861,LEC8607,Mathematics,Trigonometry,Dr. Meena,2026-02-18,90
STU0861,LEC8608,Chemistry,Atoms,Dr. Priya,2026-06-14,64
STU0861,LEC8609,Mathematics,Probability,Dr. Meena,2026-05-04,73
STU0861,LEC8610,Biology,Cell,Dr. Ravi,2026-05-17,55
STU0862,LEC8611,Biology,Human Body,Dr. Arun,2026-02-13,81
STU0862,LEC8612,Chemistry,Chemical Bonding,Dr. Priya,2026-06-22,88
STU0862,LEC8613,Physics,Motion,Dr. Kumar,2026-02-16,70
STU0862,LEC8614,Physics,Work and Energy,Dr. Arun,2026-03-26,72
STU0862,LEC8615,Physics,Electricity,Dr. Priya,2026-02-03,74
STU0862,LEC8616,Mathematics,Calculus,Dr. Arun,2026-06-11,52
STU0862,LEC8617,Mathematics,Algebra,Dr. Ravi,2026-02-18,64
STU0862,LEC8618,Mathematics,Calculus,Dr. Priya,2026-05-11,68
STU0862,LEC8619,Biology,Genetics,Dr. Meena,2026-05-12,56
STU0862,LEC8620,Chemistry,Chemical Bonding,Dr. Ravi,2026-04-05,64
STU0863,LEC8621,Chemistry,Atoms,Dr. Meena,2026-03-21,71
STU0863,LEC8622,Chemistry,Chemical Bonding,Dr. Arun,2026-02-10,100
STU0863,LEC8623,Chemistry,Acids and Bases,Dr. Ravi,2026-05-22,80
STU0863,LEC8624,Mathematics,Algebra,Dr. Ravi,2026-06-30,75
STU0863,LEC8625,Chemistry,Chemical Bonding,Dr. Kumar,2026-06-06,88
STU0863,LEC8626,Biology,Cell,Dr. Ravi,2026-03-31,81
STU0863,LEC8627,Biology,Human Body,Dr. Meena,2026-04-09,82
STU0863,LEC8628,Chemistry,Organic Chemistry,Dr. Priya,2026-03-07,79
STU0863,LEC8629,Biology,Genetics,Dr. Kumar,2026-06-04,87
STU0863,LEC8630,Biology,Plant Physiology,Dr. Priya,2026-04-10,87
STU0864,LEC8631,Chemistry,Organic Chemistry,Dr. Meena,2026-03-06,76
STU0864,LEC8632,Physics,Electricity,Dr. Ravi,2026-06-01,81
STU0864,LEC8633,Mathematics,Calculus,Dr. Kumar,2026-03-27,100
STU0864,LEC8634,Physics,Work and Energy,Dr. Arun,2026-04-26,73
STU0864,LEC8635,Physics,Electricity,Dr. Priya,2026-06-18,88
STU0864,LEC8636,Biology,Genetics,Dr. Ravi,2026-02-28,96
STU0864,LEC8637,Physics,Motion,Dr. Kumar,2026-05-22,78
STU0864,LEC8638,Chemistry,Chemical Bonding,Dr. Priya,2026-01-24,75
STU0864,LEC8639,Mathematics,Trigonometry,Dr. Meena,2026-03-27,83
STU0864,LEC8640,Chemistry,Acids and Bases,Dr. Arun,2026-01-30,74
STU0865,LEC8641,Chemistry,Atoms,Dr. Arun,2026-05-15,89
STU0865,LEC8642,Mathematics,Algebra,Dr. Arun,2026-07-04,77
STU0865,LEC8643,Biology,Cell,Dr. Kumar,2026-05-14,79
STU0865,LEC8644,Biology,Human Body,Dr. Priya,2026-02-20,87
STU0865,LEC8645,Biology,Genetics,Dr. Arun,2026-03-15,90
STU0865,LEC8646,Mathematics,Algebra,Dr. Ravi,2026-05-30,100
STU0865,LEC8647,Biology,Cell,Dr. Ravi,2026-03-10,92
STU0865,LEC8648,Mathematics,Algebra,Dr. Meena,2026-06-15,71
STU0865,LEC8649,Mathematics,Trigonometry,Dr. Ravi,2026-05-11,50
STU0865,LEC8650,Mathematics,Trigonometry,Dr. Meena,2026-02-20,71
STU0866,LEC8651,Biology,Genetics,Dr. Meena,2026-04-11,83
STU0866,LEC8652,Chemistry,Acids and Bases,Dr. Kumar,2026-06-15,99
STU0866,LEC8653,Biology,Cell,Dr. Arun,2026-04-03,55
STU0866,LEC8654,Chemistry,Atoms,Dr. Meena,2026-06-09,88
STU0866,LEC8655,Biology,Plant Physiology,Dr. Priya,2026-03-16,54
STU0866,LEC8656,Chemistry,Atoms,Dr. Arun,2026-07-05,74
STU0866,LEC8657,Chemistry,Organic Chemistry,Dr. Kumar,2026-06-03,61
STU0866,LEC8658,Biology,Human Body,Dr. Priya,2026-02-21,78
STU0866,LEC8659,Chemistry,Atoms,Dr. Arun,2026-03-22,96
STU0866,LEC8660,Chemistry,Acids and Bases,Dr. Kumar,2026-06-30,64
STU0867,LEC8661,Biology,Cell,Dr. Meena,2026-04-09,65
STU0867,LEC8662,Physics,Electricity,Dr. Priya,2026-07-21,86
STU0867,LEC8663,Physics,Work and Energy,Dr. Ravi,2026-04-15,63
STU0867,LEC8664,Physics,Electricity,Dr. Ravi,2026-06-12,66
STU0867,LEC8665,Chemistry,Organic Chemistry,Dr. Ravi,2026-07-08,57
STU0867,LEC8666,Biology,Plant Physiology,Dr. Priya,2026-04-21,62
STU0867,LEC8667,Biology,Plant Physiology,Dr. Arun,2026-04-03,92
STU0867,LEC8668,Biology,Cell,Dr. Meena,2026-04-07,80
STU0867,LEC8669,Biology,Human Body,Dr. Arun,2026-04-21,86
STU0867,LEC8670,Mathematics,Probability,Dr. Priya,2026-06-18,97
STU0868,LEC8671,Mathematics,Calculus,Dr. Kumar,2026-05-26,50
STU0868,LEC8672,Mathematics,Probability,Dr. Meena,2026-03-04,92
STU0868,LEC8673,Chemistry,Acids and Bases,Dr. Kumar,2026-05-03,68
STU0868,LEC8674,Physics,Laws of Motion,Dr. Arun,2026-03-16,94
STU0868,LEC8675,Physics,Motion,Dr. Ravi,2026-02-21,70
STU0868,LEC8676,Mathematics,Probability,Dr. Priya,2026-05-15,63
STU0868,LEC8677,Mathematics,Probability,Dr. Ravi,2026-03-25,68
STU0868,LEC8678,Mathematics,Probability,Dr. Priya,2026-04-19,52
STU0868,LEC8679,Physics,Laws of Motion,Dr. Arun,2026-06-23,57
STU0868,LEC8680,Physics,Work and Energy,Dr. Kumar,2026-07-13,73
STU0869,LEC8681,Physics,Electricity,Dr. Arun,2026-01-23,87
STU0869,LEC8682,Chemistry,Atoms,Dr. Meena,2026-02-21,74
STU0869,LEC8683,Physics,Motion,Dr. Meena,2026-01-30,99
STU0869,LEC8684,Physics,Motion,Dr. Arun,2026-03-30,90
STU0869,LEC8685,Mathematics,Probability,Dr. Meena,2026-06-27,55
STU0869,LEC8686,Chemistry,Acids and Bases,Dr. Kumar,2026-06-06,95
STU0869,LEC8687,Mathematics,Probability,Dr. Arun,2026-03-22,52
STU0869,LEC8688,Physics,Motion,Dr. Arun,2026-05-24,71
STU0869,LEC8689,Mathematics,Algebra,Dr. Ravi,2026-05-03,87
STU0869,LEC8690,Chemistry,Chemical Bonding,Dr. Meena,2026-06-28,51
STU0870,LEC8691,Biology,Cell,Dr. Meena,2026-03-05,69
STU0870,LEC8692,Mathematics,Trigonometry,Dr. Arun,2026-07-14,77
STU0870,LEC8693,Mathematics,Algebra,Dr. Priya,2026-06-02,100
STU0870,LEC8694,Biology,Genetics,Dr. Ravi,2026-06-26,63
STU0870,LEC8695,Biology,Human Body,Dr. Meena,2026-03-06,58
STU0870,LEC8696,Chemistry,Acids and Bases,Dr. Arun,2026-02-09,70
STU0870,LEC8697,Physics,Electricity,Dr. Kumar,2026-04-22,83
STU0870,LEC8698,Chemistry,Chemical Bonding,Dr. Arun,2026-05-18,54
STU0870,LEC8699,Mathematics,Trigonometry,Dr. Arun,2026-01-24,67
STU0870,LEC8700,Biology,Plant Physiology,Dr. Priya,2026-02-11,92
STU0871,LEC8701,Physics,Motion,Dr. Kumar,2026-06-26,66
STU0871,LEC8702,Mathematics,Trigonometry,Dr. Ravi,2026-05-17,95
STU0871,LEC8703,Physics,Work and Energy,Dr. Ravi,2026-02-13,98
STU0871,LEC8704,Biology,Plant Physiology,Dr. Priya,2026-02-08,70
STU0871,LEC8705,Physics,Work and Energy,Dr. Kumar,2026-01-26,93
STU0871,LEC8706,Biology,Cell,Dr. Meena,2026-04-21,53
STU0871,LEC8707,Biology,Genetics,Dr. Kumar,2026-01-29,81
STU0871,LEC8708,Physics,Motion,Dr. Meena,2026-03-05,76
STU0871,LEC8709,Physics,Laws of Motion,Dr. Kumar,2026-04-16,64
STU0871,LEC8710,Mathematics,Probability,Dr. Ravi,2026-05-26,56
STU0872,LEC8711,Chemistry,Atoms,Dr. Arun,2026-01-30,53
STU0872,LEC8712,Physics,Electricity,Dr. Arun,2026-05-26,70
STU0872,LEC8713,Mathematics,Probability,Dr. Meena,2026-06-01,59
STU0872,LEC8714,Mathematics,Probability,Dr. Priya,2026-04-06,57
STU0872,LEC8715,Chemistry,Acids and Bases,Dr. Priya,2026-05-15,76
STU0872,LEC8716,Physics,Laws of Motion,Dr. Meena,2026-05-15,75
STU0872,LEC8717,Biology,Plant Physiology,Dr. Priya,2026-07-09,99
STU0872,LEC8718,Chemistry,Acids and Bases,Dr. Meena,2026-06-05,100
STU0872,LEC8719,Mathematics,Probability,Dr. Arun,2026-03-26,73
STU0872,LEC8720,Physics,Motion,Dr. Ravi,2026-05-25,91
STU0873,LEC8721,Biology,Cell,Dr. Meena,2026-06-17,64
STU0873,LEC8722,Chemistry,Atoms,Dr. Arun,2026-05-26,99
STU0873,LEC8723,Biology,Cell,Dr. Meena,2026-06-24,52
STU0873,LEC8724,Mathematics,Trigonometry,Dr. Meena,2026-03-15,55
STU0873,LEC8725,Mathematics,Calculus,Dr. Meena,2026-06-19,55
STU0873,LEC8726,Biology,Human Body,Dr. Kumar,2026-02-27,66
STU0873,LEC8727,Mathematics,Algebra,Dr. Arun,2026-01-25,61
STU0873,LEC8728,Biology,Human Body,Dr. Arun,2026-02-16,72
STU0873,LEC8729,Chemistry,Organic Chemistry,Dr. Ravi,2026-07-21,68
STU0873,LEC8730,Mathematics,Calculus,Dr. Kumar,2026-02-24,92
STU0874,LEC8731,Physics,Laws of Motion,Dr. Meena,2026-06-26,85
STU0874,LEC8732,Physics,Work and Energy,Dr. Ravi,2026-05-28,82
STU0874,LEC8733,Biology,Plant Physiology,Dr. Priya,2026-03-08,51
STU0874,LEC8734,Chemistry,Chemical Bonding,Dr. Meena,2026-05-29,65
STU0874,LEC8735,Biology,Human Body,Dr. Priya,2026-04-27,69
STU0874,LEC8736,Chemistry,Organic Chemistry,Dr. Meena,2026-07-13,50
STU0874,LEC8737,Biology,Human Body,Dr. Kumar,2026-06-14,69
STU0874,LEC8738,Biology,Human Body,Dr. Arun,2026-04-06,50
STU0874,LEC8739,Chemistry,Organic Chemistry,Dr. Kumar,2026-06-05,62
STU0874,LEC8740,Mathematics,Trigonometry,Dr. Arun,2026-04-29,59
STU0875,LEC8741,Mathematics,Calculus,Dr. Arun,2026-07-02,74
STU0875,LEC8742,Physics,Laws of Motion,Dr. Priya,2026-04-02,77
STU0875,LEC8743,Chemistry,Atoms,Dr. Priya,2026-02-06,84
STU0875,LEC8744,Mathematics,Algebra,Dr. Arun,2026-03-07,72
STU0875,LEC8745,Physics,Motion,Dr. Ravi,2026-03-20,92
STU0875,LEC8746,Mathematics,Calculus,Dr. Priya,2026-05-22,90
STU0875,LEC8747,Mathematics,Trigonometry,Dr. Meena,2026-04-06,71
STU0875,LEC8748,Physics,Work and Energy,Dr. Meena,2026-03-07,84
STU0875,LEC8749,Physics,Work and Energy,Dr. Ravi,2026-03-05,61
STU0875,LEC8750,Physics,Electricity,Dr. Priya,2026-04-08,80
STU0876,LEC8751,Physics,Laws of Motion,Dr. Meena,2026-04-11,62
STU0876,LEC8752,Chemistry,Acids and Bases,Dr. Kumar,2026-04-25,94
STU0876,LEC8753,Chemistry,Chemical Bonding,Dr. Meena,2026-05-21,83
STU0876,LEC8754,Physics,Laws of Motion,Dr. Priya,2026-05-07,76
STU0876,LEC8755,Biology,Genetics,Dr. Meena,2026-03-03,65
